date;city;confirmed;deaths
19/10/2020;Armação dos Búzios;539;16
18/10/2020;Armação dos Búzios;539;16
17/10/2020;Armação dos Búzios;524;16
16/10/2020;Armação dos Búzios;524;16
15/10/2020;Armação dos Búzios;522;16
14/10/2020;Armação dos Búzios;519;15
13/10/2020;Armação dos Búzios;511;15
12/10/2020;Armação dos Búzios;511;15
11/10/2020;Armação dos Búzios;511;15
10/10/2020;Armação dos Búzios;511;15
09/10/2020;Armação dos Búzios;509;15
08/10/2020;Armação dos Búzios;504;14
07/10/2020;Armação dos Búzios;500;14
06/10/2020;Armação dos Búzios;488;14
05/10/2020;Armação dos Búzios;484;14
03/10/2020;Armação dos Búzios;484;14
02/10/2020;Armação dos Búzios;477;14
01/10/2020;Armação dos Búzios;463;14
30/09/2020;Armação dos Búzios;462;13
29/09/2020;Armação dos Búzios;462;13
28/09/2020;Armação dos Búzios;457;13
27/09/2020;Armação dos Búzios;457;13
26/09/2020;Armação dos Búzios;457;13
25/09/2020;Armação dos Búzios;457;13
24/09/2020;Armação dos Búzios;456;13
22/09/2020;Armação dos Búzios;453;13
21/09/2020;Armação dos Búzios;441;13
20/09/2020;Armação dos Búzios;441;13
19/09/2020;Armação dos Búzios;441;13
18/09/2020;Armação dos Búzios;441;13
17/09/2020;Armação dos Búzios;426;13
16/09/2020;Armação dos Búzios;426;13
15/09/2020;Armação dos Búzios;422;13
14/09/2020;Armação dos Búzios;422;13
13/09/2020;Armação dos Búzios;422;13
12/09/2020;Armação dos Búzios;421;13
11/09/2020;Armação dos Búzios;421;13
10/09/2020;Armação dos Búzios;404;13
09/09/2020;Armação dos Búzios;404;13
08/09/2020;Armação dos Búzios;404;13
07/09/2020;Armação dos Búzios;403;13
06/09/2020;Armação dos Búzios;403;13
05/09/2020;Armação dos Búzios;403;13
04/09/2020;Armação dos Búzios;403;13
03/09/2020;Armação dos Búzios;402;13
02/09/2020;Armação dos Búzios;402;13
01/09/2020;Armação dos Búzios;400;13
31/08/2020;Armação dos Búzios;399;13
30/08/2020;Armação dos Búzios;399;13
29/08/2020;Armação dos Búzios;399;13
27/08/2020;Armação dos Búzios;398;13
26/08/2020;Armação dos Búzios;356;13
25/08/2020;Armação dos Búzios;353;12
24/08/2020;Armação dos Búzios;349;11
23/08/2020;Armação dos Búzios;349;11
22/08/2020;Armação dos Búzios;349;11
21/08/2020;Armação dos Búzios;349;11
20/08/2020;Armação dos Búzios;349;11
19/08/2020;Armação dos Búzios;347;11
18/08/2020;Armação dos Búzios;346;11
17/08/2020;Armação dos Búzios;341;11
16/08/2020;Armação dos Búzios;341;11
15/08/2020;Armação dos Búzios;341;11
14/08/2020;Armação dos Búzios;341;11
13/08/2020;Armação dos Búzios;341;11
12/08/2020;Armação dos Búzios;341;11
11/08/2020;Armação dos Búzios;340;11
10/08/2020;Armação dos Búzios;328;10
09/08/2020;Armação dos Búzios;313;10
08/08/2020;Armação dos Búzios;313;10
07/08/2020;Armação dos Búzios;307;10
06/08/2020;Armação dos Búzios;304;10
05/08/2020;Armação dos Búzios;259;10
04/08/2020;Armação dos Búzios;245;10
03/08/2020;Armação dos Búzios;244;10
02/08/2020;Armação dos Búzios;243;10
01/08/2020;Armação dos Búzios;243;10
31/07/2020;Armação dos Búzios;243;10
30/07/2020;Armação dos Búzios;242;10
29/07/2020;Armação dos Búzios;241;10
28/07/2020;Armação dos Búzios;240;10
27/07/2020;Armação dos Búzios;240;10
26/07/2020;Armação dos Búzios;240;10
25/07/2020;Armação dos Búzios;240;10
24/07/2020;Armação dos Búzios;238;9
23/07/2020;Armação dos Búzios;237;9
22/07/2020;Armação dos Búzios;235;9
21/07/2020;Armação dos Búzios;234;9
20/07/2020;Armação dos Búzios;194;8
19/07/2020;Armação dos Búzios;191;8
17/07/2020;Armação dos Búzios;189;8
16/07/2020;Armação dos Búzios;188;8
15/07/2020;Armação dos Búzios;188;8
14/07/2020;Armação dos Búzios;188;8
13/07/2020;Armação dos Búzios;190;10
12/07/2020;Armação dos Búzios;190;10
11/07/2020;Armação dos Búzios;190;10
10/07/2020;Armação dos Búzios;190;9
09/07/2020;Armação dos Búzios;188;9
08/07/2020;Armação dos Búzios;185;9
07/07/2020;Armação dos Búzios;185;9
06/07/2020;Armação dos Búzios;182;8
05/07/2020;Armação dos Búzios;181;8
04/07/2020;Armação dos Búzios;181;8
03/07/2020;Armação dos Búzios;181;7
02/07/2020;Armação dos Búzios;181;7
01/07/2020;Armação dos Búzios;180;7
30/06/2020;Armação dos Búzios;165;6
29/06/2020;Armação dos Búzios;162;5
28/06/2020;Armação dos Búzios;162;5
27/06/2020;Armação dos Búzios;176;5
26/06/2020;Armação dos Búzios;176;5
25/06/2020;Armação dos Búzios;199;5
24/06/2020;Armação dos Búzios;451;5
23/06/2020;Armação dos Búzios;372;5
22/06/2020;Armação dos Búzios;161;5
21/06/2020;Armação dos Búzios;160;5
20/06/2020;Armação dos Búzios;160;5
19/06/2020;Armação dos Búzios;128;5
18/06/2020;Armação dos Búzios;128;5
17/06/2020;Armação dos Búzios;128;5
16/06/2020;Armação dos Búzios;114;5
15/06/2020;Armação dos Búzios;117;4
14/06/2020;Armação dos Búzios;117;4
13/06/2020;Armação dos Búzios;116;4
12/06/2020;Armação dos Búzios;118;4
11/06/2020;Armação dos Búzios;117;4
10/06/2020;Armação dos Búzios;115;3
09/06/2020;Armação dos Búzios;115;3
08/06/2020;Armação dos Búzios;114;3
07/06/2020;Armação dos Búzios;117;3
06/06/2020;Armação dos Búzios;113;3
05/06/2020;Armação dos Búzios;114;3
04/06/2020;Armação dos Búzios;113;3
03/06/2020;Armação dos Búzios;112;3
02/06/2020;Armação dos Búzios;112;2
01/06/2020;Armação dos Búzios;71;1
31/05/2020;Armação dos Búzios;71;1
30/05/2020;Armação dos Búzios;71;1
29/05/2020;Armação dos Búzios;39;1
28/05/2020;Armação dos Búzios;35;1
27/05/2020;Armação dos Búzios;35;1
26/05/2020;Armação dos Búzios;34;0
25/05/2020;Armação dos Búzios;34;0
24/05/2020;Armação dos Búzios;33;0
23/05/2020;Armação dos Búzios;33;0
22/05/2020;Armação dos Búzios;33;0
21/05/2020;Armação dos Búzios;33;0
20/05/2020;Armação dos Búzios;33;0
19/05/2020;Armação dos Búzios;33;0
18/05/2020;Armação dos Búzios;33;0
17/05/2020;Armação dos Búzios;31;0
16/05/2020;Armação dos Búzios;31;0
15/05/2020;Armação dos Búzios;28;0
14/05/2020;Armação dos Búzios;28;0
13/05/2020;Armação dos Búzios;23;0
12/05/2020;Armação dos Búzios;23;0
11/05/2020;Armação dos Búzios;22;0
10/05/2020;Armação dos Búzios;20;0
09/05/2020;Armação dos Búzios;20;0
08/05/2020;Armação dos Búzios;21;0
07/05/2020;Armação dos Búzios;16;0
06/05/2020;Armação dos Búzios;14;0
05/05/2020;Armação dos Búzios;13;0
04/05/2020;Armação dos Búzios;13;0
03/05/2020;Armação dos Búzios;13;0
02/05/2020;Armação dos Búzios;12;0
01/05/2020;Armação dos Búzios;11;0
30/04/2020;Armação dos Búzios;11;0
29/04/2020;Armação dos Búzios;11;0
28/04/2020;Armação dos Búzios;13;0
27/04/2020;Armação dos Búzios;7;0
26/04/2020;Armação dos Búzios;7;0
25/04/2020;Armação dos Búzios;7;0
24/04/2020;Armação dos Búzios;6;0
23/04/2020;Armação dos Búzios;2;0
22/04/2020;Armação dos Búzios;4;0
21/04/2020;Armação dos Búzios;4;0
20/04/2020;Armação dos Búzios;4;0
19/04/2020;Armação dos Búzios;4;0
18/04/2020;Armação dos Búzios;1;0
17/04/2020;Armação dos Búzios;1;0
16/04/2020;Armação dos Búzios;1;0
15/04/2020;Armação dos Búzios;1;0
14/04/2020;Armação dos Búzios;1;0
29/10/2020;Arraial do Cabo;235;6
28/10/2020;Arraial do Cabo;233;6
27/10/2020;Arraial do Cabo;233;6
26/10/2020;Arraial do Cabo;228;6
25/10/2020;Arraial do Cabo;217;6
24/10/2020;Arraial do Cabo;217;6
23/10/2020;Arraial do Cabo;217;6
22/10/2020;Arraial do Cabo;217;6
21/10/2020;Arraial do Cabo;217;6
20/10/2020;Arraial do Cabo;215;6
19/10/2020;Arraial do Cabo;213;6
18/10/2020;Arraial do Cabo;213;6
17/10/2020;Arraial do Cabo;212;6
16/10/2020;Arraial do Cabo;212;6
15/10/2020;Arraial do Cabo;211;6
14/10/2020;Arraial do Cabo;211;6
13/10/2020;Arraial do Cabo;211;6
12/10/2020;Arraial do Cabo;211;6
11/10/2020;Arraial do Cabo;211;6
10/10/2020;Arraial do Cabo;211;6
09/10/2020;Arraial do Cabo;208;6
08/10/2020;Arraial do Cabo;203;6
07/10/2020;Arraial do Cabo;199;6
06/10/2020;Arraial do Cabo;196;6
05/10/2020;Arraial do Cabo;187;6
03/10/2020;Arraial do Cabo;187;6
02/10/2020;Arraial do Cabo;187;6
01/10/2020;Arraial do Cabo;185;6
30/09/2020;Arraial do Cabo;185;6
29/09/2020;Arraial do Cabo;188;6
28/09/2020;Arraial do Cabo;188;6
27/09/2020;Arraial do Cabo;188;6
26/09/2020;Arraial do Cabo;188;6
25/09/2020;Arraial do Cabo;188;6
24/09/2020;Arraial do Cabo;186;6
22/09/2020;Arraial do Cabo;184;6
21/09/2020;Arraial do Cabo;183;6
20/09/2020;Arraial do Cabo;183;6
19/09/2020;Arraial do Cabo;182;6
18/09/2020;Arraial do Cabo;182;6
17/09/2020;Arraial do Cabo;179;6
16/09/2020;Arraial do Cabo;179;6
15/09/2020;Arraial do Cabo;176;6
14/09/2020;Arraial do Cabo;175;6
13/09/2020;Arraial do Cabo;175;6
12/09/2020;Arraial do Cabo;174;6
11/09/2020;Arraial do Cabo;174;6
10/09/2020;Arraial do Cabo;169;6
09/09/2020;Arraial do Cabo;169;6
08/09/2020;Arraial do Cabo;169;6
07/09/2020;Arraial do Cabo;169;6
06/09/2020;Arraial do Cabo;169;6
05/09/2020;Arraial do Cabo;169;6
04/09/2020;Arraial do Cabo;169;6
03/09/2020;Arraial do Cabo;169;6
02/09/2020;Arraial do Cabo;166;6
01/09/2020;Arraial do Cabo;164;6
31/08/2020;Arraial do Cabo;158;6
30/08/2020;Arraial do Cabo;158;6
29/08/2020;Arraial do Cabo;158;6
27/08/2020;Arraial do Cabo;157;6
26/08/2020;Arraial do Cabo;157;6
25/08/2020;Arraial do Cabo;155;6
24/08/2020;Arraial do Cabo;154;6
23/08/2020;Arraial do Cabo;154;6
22/08/2020;Arraial do Cabo;152;6
21/08/2020;Arraial do Cabo;148;6
20/08/2020;Arraial do Cabo;148;6
19/08/2020;Arraial do Cabo;146;6
18/08/2020;Arraial do Cabo;145;6
17/08/2020;Arraial do Cabo;143;6
16/08/2020;Arraial do Cabo;143;6
15/08/2020;Arraial do Cabo;138;6
14/08/2020;Arraial do Cabo;138;6
13/08/2020;Arraial do Cabo;137;6
12/08/2020;Arraial do Cabo;135;6
11/08/2020;Arraial do Cabo;133;6
10/08/2020;Arraial do Cabo;133;6
09/08/2020;Arraial do Cabo;132;6
08/08/2020;Arraial do Cabo;132;6
07/08/2020;Arraial do Cabo;127;6
06/08/2020;Arraial do Cabo;126;6
05/08/2020;Arraial do Cabo;124;6
04/08/2020;Arraial do Cabo;122;6
03/08/2020;Arraial do Cabo;121;5
02/08/2020;Arraial do Cabo;121;5
01/08/2020;Arraial do Cabo;121;5
31/07/2020;Arraial do Cabo;121;5
30/07/2020;Arraial do Cabo;120;5
29/07/2020;Arraial do Cabo;119;5
28/07/2020;Arraial do Cabo;114;5
27/07/2020;Arraial do Cabo;112;5
26/07/2020;Arraial do Cabo;111;5
25/07/2020;Arraial do Cabo;111;5
24/07/2020;Arraial do Cabo;108;5
23/07/2020;Arraial do Cabo;106;5
22/07/2020;Arraial do Cabo;102;5
21/07/2020;Arraial do Cabo;100;5
20/07/2020;Arraial do Cabo;104;5
19/07/2020;Arraial do Cabo;97;5
17/07/2020;Arraial do Cabo;89;5
16/07/2020;Arraial do Cabo;88;5
15/07/2020;Arraial do Cabo;88;5
14/07/2020;Arraial do Cabo;88;5
13/07/2020;Arraial do Cabo;88;5
12/07/2020;Arraial do Cabo;86;5
11/07/2020;Arraial do Cabo;86;5
10/07/2020;Arraial do Cabo;86;5
09/07/2020;Arraial do Cabo;86;5
08/07/2020;Arraial do Cabo;87;5
07/07/2020;Arraial do Cabo;86;5
06/07/2020;Arraial do Cabo;82;5
05/07/2020;Arraial do Cabo;81;5
04/07/2020;Arraial do Cabo;81;5
03/07/2020;Arraial do Cabo;80;5
02/07/2020;Arraial do Cabo;80;5
01/07/2020;Arraial do Cabo;80;5
30/06/2020;Arraial do Cabo;77;4
29/06/2020;Arraial do Cabo;77;4
28/06/2020;Arraial do Cabo;77;4
27/06/2020;Arraial do Cabo;69;4
26/06/2020;Arraial do Cabo;69;4
25/06/2020;Arraial do Cabo;67;4
24/06/2020;Arraial do Cabo;67;4
23/06/2020;Arraial do Cabo;67;4
22/06/2020;Arraial do Cabo;67;4
21/06/2020;Arraial do Cabo;65;4
20/06/2020;Arraial do Cabo;64;4
19/06/2020;Arraial do Cabo;58;4
18/06/2020;Arraial do Cabo;54;4
17/06/2020;Arraial do Cabo;54;4
16/06/2020;Arraial do Cabo;53;4
15/06/2020;Arraial do Cabo;51;4
14/06/2020;Arraial do Cabo;51;4
13/06/2020;Arraial do Cabo;51;4
12/06/2020;Arraial do Cabo;51;4
11/06/2020;Arraial do Cabo;50;4
10/06/2020;Arraial do Cabo;50;4
09/06/2020;Arraial do Cabo;54;4
08/06/2020;Arraial do Cabo;48;4
07/06/2020;Arraial do Cabo;47;4
06/06/2020;Arraial do Cabo;47;4
05/06/2020;Arraial do Cabo;46;4
04/06/2020;Arraial do Cabo;45;4
03/06/2020;Arraial do Cabo;44;4
02/06/2020;Arraial do Cabo;44;4
01/06/2020;Arraial do Cabo;41;4
31/05/2020;Arraial do Cabo;41;4
30/05/2020;Arraial do Cabo;41;4
29/05/2020;Arraial do Cabo;38;4
28/05/2020;Arraial do Cabo;37;3
27/05/2020;Arraial do Cabo;36;3
26/05/2020;Arraial do Cabo;35;2
25/05/2020;Arraial do Cabo;32;2
24/05/2020;Arraial do Cabo;33;2
23/05/2020;Arraial do Cabo;33;2
22/05/2020;Arraial do Cabo;33;2
21/05/2020;Arraial do Cabo;33;2
20/05/2020;Arraial do Cabo;33;2
19/05/2020;Arraial do Cabo;33;2
18/05/2020;Arraial do Cabo;33;2
17/05/2020;Arraial do Cabo;21;2
16/05/2020;Arraial do Cabo;21;2
15/05/2020;Arraial do Cabo;21;2
14/05/2020;Arraial do Cabo;21;2
13/05/2020;Arraial do Cabo;20;2
12/05/2020;Arraial do Cabo;20;2
11/05/2020;Arraial do Cabo;19;2
10/05/2020;Arraial do Cabo;14;2
09/05/2020;Arraial do Cabo;15;2
08/05/2020;Arraial do Cabo;13;1
07/05/2020;Arraial do Cabo;9;1
06/05/2020;Arraial do Cabo;8;1
05/05/2020;Arraial do Cabo;8;1
04/05/2020;Arraial do Cabo;8;1
03/05/2020;Arraial do Cabo;8;1
02/05/2020;Arraial do Cabo;8;1
01/05/2020;Arraial do Cabo;8;1
30/04/2020;Arraial do Cabo;6;1
29/04/2020;Arraial do Cabo;5;1
28/04/2020;Arraial do Cabo;5;1
27/04/2020;Arraial do Cabo;5;1
26/04/2020;Arraial do Cabo;5;1
25/04/2020;Arraial do Cabo;4;1
24/04/2020;Arraial do Cabo;4;1
23/04/2020;Arraial do Cabo;4;1
22/04/2020;Arraial do Cabo;3;1
21/04/2020;Arraial do Cabo;3;1
20/04/2020;Arraial do Cabo;3;1
19/04/2020;Arraial do Cabo;3;1
18/04/2020;Arraial do Cabo;3;1
17/04/2020;Arraial do Cabo;3;1
16/04/2020;Arraial do Cabo;3;1
15/04/2020;Arraial do Cabo;3;1
14/04/2020;Arraial do Cabo;2;1
13/04/2020;Arraial do Cabo;1;1
12/04/2020;Arraial do Cabo;1;1
11/04/2020;Arraial do Cabo;1;1
10/04/2020;Arraial do Cabo;1;1
09/04/2020;Arraial do Cabo;1;1
08/04/2020;Arraial do Cabo;1;1
07/04/2020;Arraial do Cabo;1;1
06/04/2020;Arraial do Cabo;1;1
05/04/2020;Arraial do Cabo;1;1
04/04/2020;Arraial do Cabo;1;1
03/04/2020;Arraial do Cabo;1;1
02/04/2020;Arraial do Cabo;1;1
01/04/2020;Arraial do Cabo;1;1
29/10/2020;Barra Mansa;3615;178
28/10/2020;Barra Mansa;3602;177
27/10/2020;Barra Mansa;3583;177
26/10/2020;Barra Mansa;3553;177
25/10/2020;Barra Mansa;3500;176
24/10/2020;Barra Mansa;3500;176
23/10/2020;Barra Mansa;3462;176
22/10/2020;Barra Mansa;3456;175
21/10/2020;Barra Mansa;3448;174
20/10/2020;Barra Mansa;3407;174
19/10/2020;Barra Mansa;3398;174
18/10/2020;Barra Mansa;3398;174
17/10/2020;Barra Mansa;3379;174
16/10/2020;Barra Mansa;3377;172
15/10/2020;Barra Mansa;3354;170
14/10/2020;Barra Mansa;3336;169
13/10/2020;Barra Mansa;3301;169
12/10/2020;Barra Mansa;3300;169
11/10/2020;Barra Mansa;3299;169
10/10/2020;Barra Mansa;3298;169
09/10/2020;Barra Mansa;3285;169
08/10/2020;Barra Mansa;3275;169
07/10/2020;Barra Mansa;3218;165
06/10/2020;Barra Mansa;3144;161
05/10/2020;Barra Mansa;3113;161
03/10/2020;Barra Mansa;3112;161
02/10/2020;Barra Mansa;3094;158
01/10/2020;Barra Mansa;3078;158
30/09/2020;Barra Mansa;3030;158
29/09/2020;Barra Mansa;2918;158
28/09/2020;Barra Mansa;2894;158
27/09/2020;Barra Mansa;2894;158
26/09/2020;Barra Mansa;2894;158
25/09/2020;Barra Mansa;2893;157
24/09/2020;Barra Mansa;2840;157
22/09/2020;Barra Mansa;2658;151
21/09/2020;Barra Mansa;2579;151
20/09/2020;Barra Mansa;2578;150
19/09/2020;Barra Mansa;2576;150
18/09/2020;Barra Mansa;2465;150
17/09/2020;Barra Mansa;2315;147
16/09/2020;Barra Mansa;2310;142
15/09/2020;Barra Mansa;2253;142
14/09/2020;Barra Mansa;2222;141
13/09/2020;Barra Mansa;2220;141
12/09/2020;Barra Mansa;2158;141
11/09/2020;Barra Mansa;2158;141
10/09/2020;Barra Mansa;1840;135
09/09/2020;Barra Mansa;1825;122
08/09/2020;Barra Mansa;1822;120
07/09/2020;Barra Mansa;1822;120
06/09/2020;Barra Mansa;1822;120
05/09/2020;Barra Mansa;1822;120
04/09/2020;Barra Mansa;1816;114
03/09/2020;Barra Mansa;1804;114
02/09/2020;Barra Mansa;1781;109
01/09/2020;Barra Mansa;1737;106
31/08/2020;Barra Mansa;1673;101
30/08/2020;Barra Mansa;1673;101
29/08/2020;Barra Mansa;1669;101
27/08/2020;Barra Mansa;1596;96
26/08/2020;Barra Mansa;1556;96
25/08/2020;Barra Mansa;1466;92
24/08/2020;Barra Mansa;1417;91
23/08/2020;Barra Mansa;1417;91
22/08/2020;Barra Mansa;1416;91
21/08/2020;Barra Mansa;1381;90
20/08/2020;Barra Mansa;1374;83
19/08/2020;Barra Mansa;1359;82
18/08/2020;Barra Mansa;1325;80
17/08/2020;Barra Mansa;1266;80
16/08/2020;Barra Mansa;1263;80
15/08/2020;Barra Mansa;1214;80
14/08/2020;Barra Mansa;1214;80
13/08/2020;Barra Mansa;1214;80
12/08/2020;Barra Mansa;1170;80
11/08/2020;Barra Mansa;1100;76
10/08/2020;Barra Mansa;1082;75
09/08/2020;Barra Mansa;1054;75
08/08/2020;Barra Mansa;1053;75
07/08/2020;Barra Mansa;999;75
06/08/2020;Barra Mansa;963;72
05/08/2020;Barra Mansa;941;72
04/08/2020;Barra Mansa;891;72
03/08/2020;Barra Mansa;890;71
02/08/2020;Barra Mansa;878;71
01/08/2020;Barra Mansa;878;71
31/07/2020;Barra Mansa;855;68
30/07/2020;Barra Mansa;843;68
29/07/2020;Barra Mansa;817;53
28/07/2020;Barra Mansa;792;53
27/07/2020;Barra Mansa;766;53
26/07/2020;Barra Mansa;761;53
25/07/2020;Barra Mansa;761;53
24/07/2020;Barra Mansa;739;49
23/07/2020;Barra Mansa;690;40
22/07/2020;Barra Mansa;675;37
21/07/2020;Barra Mansa;852;37
20/07/2020;Barra Mansa;892;37
19/07/2020;Barra Mansa;815;37
17/07/2020;Barra Mansa;733;37
16/07/2020;Barra Mansa;698;37
15/07/2020;Barra Mansa;698;37
14/07/2020;Barra Mansa;694;37
13/07/2020;Barra Mansa;690;37
12/07/2020;Barra Mansa;663;37
11/07/2020;Barra Mansa;663;37
10/07/2020;Barra Mansa;663;37
09/07/2020;Barra Mansa;660;36
08/07/2020;Barra Mansa;620;36
07/07/2020;Barra Mansa;572;35
06/07/2020;Barra Mansa;568;35
05/07/2020;Barra Mansa;568;35
04/07/2020;Barra Mansa;567;35
03/07/2020;Barra Mansa;541;36
02/07/2020;Barra Mansa;530;36
01/07/2020;Barra Mansa;505;36
30/06/2020;Barra Mansa;465;36
29/06/2020;Barra Mansa;465;32
28/06/2020;Barra Mansa;464;32
27/06/2020;Barra Mansa;436;32
26/06/2020;Barra Mansa;435;30
25/06/2020;Barra Mansa;428;29
24/06/2020;Barra Mansa;407;29
23/06/2020;Barra Mansa;389;29
22/06/2020;Barra Mansa;362;28
21/06/2020;Barra Mansa;272;28
20/06/2020;Barra Mansa;303;28
19/06/2020;Barra Mansa;344;28
18/06/2020;Barra Mansa;314;28
17/06/2020;Barra Mansa;314;28
16/06/2020;Barra Mansa;303;23
15/06/2020;Barra Mansa;283;23
14/06/2020;Barra Mansa;280;23
13/06/2020;Barra Mansa;280;23
12/06/2020;Barra Mansa;279;23
11/06/2020;Barra Mansa;271;23
10/06/2020;Barra Mansa;269;23
09/06/2020;Barra Mansa;271;22
08/06/2020;Barra Mansa;214;22
07/06/2020;Barra Mansa;210;22
06/06/2020;Barra Mansa;206;22
05/06/2020;Barra Mansa;200;20
04/06/2020;Barra Mansa;194;17
03/06/2020;Barra Mansa;188;17
02/06/2020;Barra Mansa;183;16
01/06/2020;Barra Mansa;180;13
31/05/2020;Barra Mansa;179;13
30/05/2020;Barra Mansa;179;13
29/05/2020;Barra Mansa;148;13
28/05/2020;Barra Mansa;133;13
27/05/2020;Barra Mansa;131;11
26/05/2020;Barra Mansa;130;10
25/05/2020;Barra Mansa;126;9
24/05/2020;Barra Mansa;124;9
23/05/2020;Barra Mansa;124;9
22/05/2020;Barra Mansa;123;8
21/05/2020;Barra Mansa;123;8
20/05/2020;Barra Mansa;123;8
19/05/2020;Barra Mansa;123;8
18/05/2020;Barra Mansa;122;7
17/05/2020;Barra Mansa;88;7
16/05/2020;Barra Mansa;88;7
15/05/2020;Barra Mansa;88;7
14/05/2020;Barra Mansa;82;1
13/05/2020;Barra Mansa;82;1
12/05/2020;Barra Mansa;82;1
11/05/2020;Barra Mansa;82;1
10/05/2020;Barra Mansa;73;1
09/05/2020;Barra Mansa;70;1
08/05/2020;Barra Mansa;71;1
07/05/2020;Barra Mansa;49;1
06/05/2020;Barra Mansa;49;1
05/05/2020;Barra Mansa;48;1
04/05/2020;Barra Mansa;43;1
03/05/2020;Barra Mansa;37;1
02/05/2020;Barra Mansa;34;1
01/05/2020;Barra Mansa;34;1
30/04/2020;Barra Mansa;29;1
29/04/2020;Barra Mansa;26;1
28/04/2020;Barra Mansa;26;1
27/04/2020;Barra Mansa;25;1
26/04/2020;Barra Mansa;25;1
25/04/2020;Barra Mansa;20;1
24/04/2020;Barra Mansa;17;1
23/04/2020;Barra Mansa;17;1
22/04/2020;Barra Mansa;17;1
21/04/2020;Barra Mansa;15;1
20/04/2020;Barra Mansa;14;1
19/04/2020;Barra Mansa;14;1
18/04/2020;Barra Mansa;14;1
17/04/2020;Barra Mansa;13;1
16/04/2020;Barra Mansa;13;1
15/04/2020;Barra Mansa;13;1
14/04/2020;Barra Mansa;13;1
13/04/2020;Barra Mansa;12;0
12/04/2020;Barra Mansa;11;0
11/04/2020;Barra Mansa;11;0
10/04/2020;Barra Mansa;11;0
09/04/2020;Barra Mansa;8;0
08/04/2020;Barra Mansa;8;0
07/04/2020;Barra Mansa;8;0
06/04/2020;Barra Mansa;3;0
05/04/2020;Barra Mansa;3;0
04/04/2020;Barra Mansa;3;0
03/04/2020;Barra Mansa;3;0
02/04/2020;Barra Mansa;2;0
01/04/2020;Barra Mansa;2;0
31/03/2020;Barra Mansa;2;0
30/03/2020;Barra Mansa;1;0
29/03/2020;Barra Mansa;1;0
28/03/2020;Barra Mansa;1;0
27/03/2020;Barra Mansa;1;0
26/03/2020;Barra Mansa;1;0
25/03/2020;Barra Mansa;1;0
24/03/2020;Barra Mansa;1;0
23/03/2020;Barra Mansa;1;0
22/03/2020;Barra Mansa;1;0
21/03/2020;Barra Mansa;1;0
19/03/2020;Barra Mansa;1;0
18/03/2020;Barra Mansa;1;0
16/03/2020;Barra Mansa;1;0
15/03/2020;Barra Mansa;1;0
12/03/2020;Barra Mansa;1;0
08/03/2020;Barra Mansa;1;0
06/03/2020;Barra Mansa;1;0
05/03/2020;Barra Mansa;1;0
29/10/2020;Barra do Piraí;1261;61
28/10/2020;Barra do Piraí;1259;61
27/10/2020;Barra do Piraí;1256;61
26/10/2020;Barra do Piraí;1239;61
25/10/2020;Barra do Piraí;1205;61
24/10/2020;Barra do Piraí;1205;61
23/10/2020;Barra do Piraí;1202;61
22/10/2020;Barra do Piraí;1195;61
21/10/2020;Barra do Piraí;1194;61
20/10/2020;Barra do Piraí;1190;61
19/10/2020;Barra do Piraí;1184;60
18/10/2020;Barra do Piraí;1184;60
17/10/2020;Barra do Piraí;1181;60
16/10/2020;Barra do Piraí;1180;59
15/10/2020;Barra do Piraí;1178;59
14/10/2020;Barra do Piraí;1175;59
13/10/2020;Barra do Piraí;1173;59
12/10/2020;Barra do Piraí;1173;59
11/10/2020;Barra do Piraí;1173;59
10/10/2020;Barra do Piraí;1172;59
09/10/2020;Barra do Piraí;1170;59
08/10/2020;Barra do Piraí;1163;58
